City,County,State,Accidents
Sumas,Whatcom,WA,4
Sumiton,Walker,AL,3
Summer Lake,Lake,OR,11
Summerdale,Baldwin,AL,11
Summerfield,Marion,FL,50
Summerfield,Guilford,NC,6
Summerland,Santa Barbara,CA,24
Summerland Key,Monroe,FL,10
Summersville,Nicholas,WV,1
Summerton,Clarendon,SC,89
Summertown,Maury,TN,1
Summerville,Berkeley,SC,715
Summerville,Dorchester,SC,639
Summerville,Charleston,SC,12
Summerville,Chattooga,GA,8
Summerville,Jefferson,PA,1
Summerville,Union,OR,7
Summerville,Clarion,PA,2
Summit,Union,NJ,37
Summit,Iron,UT,7
Summit,Pike,MS,3
Summit,Schoharie,NY,1
Summit,Essex,NJ,2
Summit,Lincoln,MS,1
Summit Argo,Cook,IL,10
Summit Point,Jefferson,WV,1
Summitville,Madison,IN,1
Sumner,Pierce,WA,102
Sumpter,Baker,OR,15
Sumrall,Lamar,MS,12
Sumter,Sumter,SC,535
Sumter,Lee,SC,6
Sumterville,Sumter,FL,3
Sun City,Maricopa,AZ,154
Sun City,Riverside,CA,17
Sun City Center,Hillsborough,FL,46
Sun City West,Maricopa,AZ,38
Sun Lakes,Maricopa,AZ,7
Sun Prairie,Dane,WI,32
Sun Valley,Los Angeles,CA,501
Sun Valley,Washoe,NV,19
Sunapee,Sullivan,NH,1
Sunbury,Northumberland,PA,24
Sunbury,Delaware,OH,106
Sunbury,Gates,NC,2
Suncook,Merrimack,NH,2
Sunderland,Calvert,MD,1
Sunfield,Eaton,MI,2
Sunland,Los Angeles,CA,69
Sunman,Ripley,IN,4
Sunman,Dearborn,IN,2
Sunny Isles Beach,Miami-Dade,FL,2
Sunnyside,Queens,NY,5
Sunnyvale,Kaufman,TX,8
Sunnyvale,Dallas,TX,57
Sunnyvale,Santa Clara,CA,533
Sunol,Alameda,CA,472
Sunrise,Broward,FL,23
Sunset,Pickens,SC,24
Sunset,St. Landry,LA,1
Sunset Valley,Travis,TX,8
Superior,Pinal,AZ,20
Superior,Boulder,CO,2
Superior,Douglas,WI,8
Superior,Nuckolls,NE,1
Superior,Mineral,MT,2
Supply,Brunswick,NC,4
Surfside,Miami-Dade,FL,1
Surfside Beach,Horry,SC,4
Surprise,Maricopa,AZ,315
Surry,Surry,VA,3
Susanville,Lassen,CA,55
Susquehanna,Susquehanna,PA,1
Sussex,Sussex,NJ,6
Sussex,Waukesha,WI,1
Sutherland,Dinwiddie,VA,12
Sutherland,Lincoln,NE,1
Sutherlin,Pittsylvania,VA,2
Sutherlin,Douglas,OR,95
Sutter,Sutter,CA,13
Sutter Creek,Amador,CA,16
Sutton,Worcester,MA,6
Sutton,Braxton,WV,11
Suttons Bay,Leelanau,MI,2
Suwanee,Gwinnett,GA,136
Suwanee,Forsyth,GA,4
Swainsboro,Emanuel,GA,12
Swaledale,Cerro Gordo,IA,1
Swampscott,Essex,MA,3
Swan River,Itasca,MN,8
Swan Valley,Bonneville,ID,2
Swannanoa,Buncombe,NC,7
Swansea,Lexington,SC,165
Swansea,Calhoun,SC,19
Swansea,Bristol,MA,10
Swansea,St. Clair,IL,2
Swanton,Lucas,OH,5
Swanton,Franklin,VT,3
Swanton,Garrett,MD,3
Swanville,Morrison,MN,2
Swanzey,Cheshire,NH,10
Swarthmore,Delaware,PA,3
Swartz Creek,Genesee,MI,207
Swatara,Aitkin,MN,1
Swayzee,Grant,IN,2
Swedesboro,Gloucester,NJ,44
Sweet,Boise,ID,1
Sweet Home,Linn,OR,32
Sweet Springs,Saline,MO,10
Sweetwater,Nolan,TX,5
Sweetwater,Monroe,TN,7
Swifton,Jackson,AR,1
Swiftwater,Monroe,PA,4
Swisher,Johnson,IA,28
Swissvale,Allegheny,PA,1
Switz City,Greene,IN,2
Swoope,Augusta,VA,4
Swords Creek,Russell,VA,3
Sycamore,DeKalb,IL,3
Sycamore,Hamilton,OH,2
Sycamore,Turner,GA,4
Sykesville,Howard,MD,40
Sykesville,Carroll,MD,14
Sylacauga,Talladega,AL,4
Sylmar,Los Angeles,CA,849
Sylva,Jackson,NC,9
Sylvan Beach,Oneida,NY,1
Sylvania,Lucas,OH,8
Sylvania,Screven,GA,1
Sylvania,DeKalb,AL,2
Sylvester,Worth,GA,5
Sylvester,Dougherty,GA,3
Syosset,Nassau,NY,77
Syracuse,Onondaga,NY,489
Syracuse,Davis,UT,44
Taberg,Oneida,NY,15
Tabernacle,Burlington,NJ,2
Tabernash,Grand,CO,1
Tabiona,Duchesne,UT,1
Tacoma,Pierce,WA,1111
Taft,Kern,CA,32
Taftville,New London,CT,3
Tahoe City,Placer,CA,59
Tahoe Vista,Placer,CA,1
Tahoma,El Dorado,CA,2
Tahoma,Placer,CA,2
Takoma Park,Montgomery,MD,18
Takoma Park,Prince George's,MD,1
Talala,Rogers,OK,2
Talbotton,Talbot,GA,2
Talent,Jackson,OR,92
Talking Rock,Pickens,GA,3
Talking Rock,Gilmer,GA,1
Talladega,Talladega,AL,2
Tallahassee,Leon,FL,859
Tallapoosa,Haralson,GA,8
Tallassee,Elmore,AL,3
Tallassee,Blount,TN,4
Tallmadge,Summit,OH,5
Tallulah,Madison,LA,2
Talmage,Duchesne,UT,20
Talmo,Jackson,GA,6
Talmo,Hall,GA,3
Tamaqua,Schuylkill,PA,2
Tamarac,Broward,FL,10
Tamarack,Aitkin,MN,6
Tamarack,Carlton,MN,3
Tamassee,Oconee,SC,9
Tampa,Hillsborough,FL,3196
Tamworth,Carroll,NH,2
Taneytown,Carroll,MD,7
Tangent,Linn,OR,94
Tanner,Limestone,AL,170
Tannersville,Monroe,PA,14
Tannersville,Greene,NY,2
Taopi,Mower,MN,2
Tappahannock,Essex,VA,27
Tappan,Rockland,NY,8
Tar Heel,Bladen,NC,2
Tarboro,Edgecombe,NC,11
Tarentum,Allegheny,PA,7
Tarpon Springs,Pinellas,FL,158
Tarrytown,Westchester,NY,115
Tarzana,Los Angeles,CA,219
Taunton,Bristol,MA,34
Tavares,Lake,FL,16
Tavernier,Monroe,FL,16
Tawas City,Arenac,MI,2
Taylor,Williamson,TX,7
Taylor,Wayne,MI,140
Taylor,Lackawanna,PA,4
Taylor,Houston,AL,1
Taylor Mill,Kenton,KY,22
Taylors,Greenville,SC,664
Taylors Falls,Chisago,MN,20
Taylorsville,Salt Lake,UT,84
Taylorsville,Plumas,CA,1
Taylorsville,Alexander,NC,2
Tazewell,Tazewell,VA,2
Tazewell,Claiborne,TN,2
Teaneck,Bergen,NJ,73
Teasdale,Wayne,UT,16
Teaticket,Barnstable,MA,4
Tecumseh,Shawnee,KS,2
Tecumseh,Pottawatomie,OK,4
Tecumseh,Johnson,NE,1
Teec Nos Pos,Apache,AZ,8
Tehachapi,Kern,CA,177
Tekamah,Burt,NE,15
Tekoa,Whitman,WA,1
Tekonsha,Calhoun,MI,5
Telford,Montgomery,PA,42
Telford,Washington,TN,20
Telford,Bucks,PA,3
Temecula,Riverside,CA,576
Tempe,Maricopa,AZ,1645
Temperance,Monroe,MI,1
Temperanceville,Accomack,VA,1
Temple,Bell,TX,8
Temple,Carroll,GA,45
Temple City,Los Angeles,CA,3
Temple Hills,Prince George's,MD,89
Temple Terrace,Hillsborough,FL,3
Templeton,San Luis Obispo,CA,64
Templeton,Worcester,MA,6
Ten Mile,Meigs,TN,1
Tenafly,Bergen,NJ,1
Tenino,Thurston,WA,5
Tenmile,Douglas,OR,43
Tennyson,Warrick,IN,2
Termo,Lassen,CA,5
Terra Alta,Preston,WV,1
Terra Bella,Tulare,CA,26
Terre Haute,Vigo,IN,47
Terre Hill,Lancaster,PA,1
Terrebonne,Deschutes,OR,66
Terrell,Catawba,NC,1
Terrell,Kaufman,TX,24
Terry,Hinds,MS,3
Terryville,Litchfield,CT,1
Teterboro,Bergen,NJ,8
Teutopolis,Effingham,IL,1
Tewksbury,Middlesex,MA,77
Texarkana,Bowie,TX,5
Texarkana,Miller,AR,8
Texas City,Galveston,TX,22
Thackerville,Love,OK,1
Thaxton,Bedford County,VA,1
The Colony,Denton,TX,40
The Dalles,Wasco,OR,436
The Hills,Travis,TX,5
The Plains,Fauquier,VA,17
The Sea Ranch,Sonoma,CA,11
The Villages,Marion,FL,2
The Villages,Sumter,FL,6
Theodore,Mobile,AL,126
Theresa,Dodge,WI,6
Thetford Center,Orange,VT,1
Thibodaux,Terrebonne,LA,1
Thomaston,Upson,GA,11
Thomaston,Litchfield,CT,6
Thomasville,York,PA,18
Thomasville,Davidson,NC,11
Thomasville,Thomas,GA,3
Thomasville,Grady,GA,4
Thompson,Grand,UT,133
Thompson,Windham,CT,3
Thompson,Geauga,OH,8
Thompsons Station,Williamson,TN,12
Thompsonville,Manistee,MI,1
Thompsonville,Benzie,MI,2
Thomson,McDuffie,GA,38
Thonotosassa,Hillsborough,FL,51
Thoreau,McKinley,NM,5
Thorn Hill,Grainger,TN,1
Thorndale,Chester,PA,2
Thornton,Cook,IL,39
Thornton,Adams,CO,98
Thornton,Whitman,WA,1
Thornton,Grafton,NH,7
Thornton,Cerro Gordo,IA,1
Thorntown,Boone,IN,13
Thornville,Perry,OH,2
Thornville,Licking,OH,5
Thorofare,Gloucester,NJ,10
Thorp,Taylor,WI,1
Thorsby,Chilton,AL,9
Thousand Oaks,Ventura,CA,125
Thrall,Williamson,TX,3
Three Chopt,Henrico,VA,2
Three Oaks,Berrien,MI,3
Three Rivers,St. Joseph,MI,18
Three Rivers,Live Oak,TX,1
Three Rivers,Tulare,CA,9
Three Rivers,Saint Joseph,MI,2
Three Springs,Huntingdon,PA,3
Throop,Lackawanna,PA,1
Thurman,Fremont,IA,25
Thurmond,Wilkes,NC,2
Thurmont,Frederick,MD,44
Ticonderoga,Essex,NY,5
Tidewater,Lincoln,OR,41
Tiffin,Johnson,IA,14
Tiffin,Seneca,OH,1
Tifton,Tift,GA,39
Tigerton,Shawano,WI,2
Tignall,Wilkes,GA,1
Tijeras,Bernalillo,NM,8
Tilden,McMullen,TX,1
Tillamook,Tillamook,OR,231
Tillar,Drew,AR,2
Tillar,Desha,AR,1
Tillatoba,Yalobusha,MS,1
Tiller,Douglas,OR,18
Tillman,Jasper,SC,12
Tillson,Ulster,NY,2
Tilton,Merrimack,NH,18
Tilton,Belknap,NH,15
Timber,Washington,OR,20
Timber,Tillamook,OR,19
Timberlake,Person,NC,2
Timberville,Rockingham,VA,4
Timmonsville,Florence,SC,120
Timmonsville,Darlington,SC,41
Timnath,Larimer,CO,1
Tingley,Ringgold,IA,1
Tinley Park,Cook,IL,78
Tinley Park,Will,IL,15
Tinton Falls,Monmouth,NJ,20
Tioga,Tioga,PA,3
Tionesta,Clarion,PA,2
Tionesta,Forest,PA,1
Tipp City,Miami,OH,4
Tipton,Tulare,CA,50
Tipton,Cedar,IA,2
Tipton,Tipton,IN,10
Tipton,Washtenaw,MI,3
Tipton,Lenawee,MI,2
Titus,Elmore,AL,1
Titusville,Brevard,FL,109
Titusville,Mercer,NJ,5
Titusville,Crawford,PA,1
Tiverton,Newport,RI,3
Tivoli,Dutchess,NY,5
Tivoli,Columbia,NY,3
Toano,James City,VA,6
Tobaccoville,Forsyth,NC,6
Tobyhanna,Monroe,PA,8
Toccoa,Stephens,GA,3
Toddville,Linn,IA,1
Toledo,Lucas,OH,269
Toledo,Lewis,WA,6
Toledo,Lincoln,OR,107
Toledo,Cumberland,IL,1
Tolland,Tolland,CT,24
Tolleson,Maricopa,AZ,185
Tolovana Park,Clatsop,OR,1
Toluca Lake,Los Angeles,CA,5
Tomah,Monroe,WI,30
Tomahawk,Lincoln,WI,1
Tomahawk,Oneida,WI,2
Tomales,Marin,CA,3
Tomball,Harris,TX,60
Tomkins Cove,Rockland,NY,3
Toms Brook,Shenandoah,VA,16
Toms River,Ocean,NJ,132
Tonawanda,Erie,NY,151
Toney,Limestone,AL,7
Toney,Madison,AL,22
Tonganoxie,Leavenworth,KS,3
Tonkawa,Kay,OK,1
Tonopah,Maricopa,AZ,74
Tonopah,Nye,NV,17
Tonopah,Esmeralda,NV,8
Tonto Basin,Gila,AZ,5
Tooele,Tooele,UT,412
Toomsuba,Lauderdale,MS,2
Toone,Hardeman,TN,3
Topanga,Los Angeles,CA,60
Topaz,Mono,CA,6
Topeka,Shawnee,KS,34
Toponas,Routt,CO,3
Topping,Middlesex,VA,4
Topsfield,Essex,MA,4
Topsfield,Washington,ME,1
Topsham,Sagadahoc,ME,2
Toquerville,Washington,UT,27
Torrance,Los Angeles,CA,709
Torrey,Wayne,UT,16
Torrington,Litchfield,CT,14
Totowa,Passaic,NJ,21
Toughkenamon,Chester,PA,1
Toutle,Cowlitz,WA,1
Towaco,Morris,NJ,2
Towanda,Bradford,PA,4
Towanda,McLean,IL,1
Tower,St. Louis,MN,2
Tower City,Cass,ND,1
Town Creek,Lawrence,AL,6
Townley,Walker,AL,4
Townsend,Middlesex,MA,6
Townsend,New Castle,DE,9
Townsend,McIntosh,GA,11
Townsend,Blount,TN,2
Townshend,Windham,VT,3
Township 1 Charlotte,Mecklenburg,NC,6
Township 12 Paw Creek,Mecklenburg,NC,6
Township 6 Clear Creek,Mecklenburg,NC,1
Township 9,Calhoun,AR,1
Township of Washington,Bergen,NJ,17
Townville,Anderson,SC,106
Townville,Oconee,SC,9
Towson,Baltimore County,MD,151
Toxey,Choctaw,AL,1
Trabuco Canyon,Orange,CA,21
Tracy,San Joaquin,CA,912
Tracy,Alameda,CA,484
Tracy,Lyon,MN,6
Trafford,Blount,AL,19
Trafford,Westmoreland,PA,8
Trafford,Jefferson,AL,1
Trail,Jackson,OR,41
Tranquillity,Fresno,CA,8
Transfer,Mercer,PA,1
Trappe,Talbot,MD,6
Trappe,Montgomery,PA,2
Travelers Rest,Greenville,SC,291
Traverse City,Grand Traverse,MI,5
Traverse City,Leelanau,MI,1
Travis AFB,Solano,CA,3
Treasure Island,Pinellas,FL,4
Tremont,Tazewell,IL,20
Tremont,Schuylkill,PA,12
Tremonton,Box Elder,UT,47
Trent,Nolan,TX,1
Trenton,Dade,GA,29
Trenton,Mercer,NJ,359
Trenton,Edgefield,SC,31
Trenton,Wayne,MI,23
Trenton,Butler,OH,1
Trenton,Monmouth,NJ,1
Trenton,Aiken,SC,5
Trenton,Jackson,AL,1
Trenton,Gilchrist,FL,6
Trenton,Burlington,NJ,1
Trenton,Levy,FL,3
Trenton,Hancock,ME,2
Trevorton,Northumberland,PA,2
Treynor,Pottawattamie,IA,3
Triadelphia,Ohio,WV,8
Triangle,Prince William,VA,68
Trimble,Obion,TN,1
Trimont,Martin,MN,1
Trinidad,Las Animas,CO,71
Trinidad,Humboldt,CA,16
Trinity,Pasco,FL,7
Trinity,Morgan,AL,9
Trinity,Randolph,NC,11
Trinity,Lawrence,AL,5
Trinity Center,Trinity,CA,3
Trion,Chattooga,GA,3
Tropic,Garfield,UT,1
Trout Run,Lycoming,PA,18
Troutdale,Grayson,VA,1
Troutdale,Multnomah,OR,79
Troutman,Iredell,NC,25
Troutville,Botetourt,VA,46
Troy,Pike,AL,176
Troy,Oakland,MI,162
Troy,Miami,OH,12
Troy,Rensselaer,NY,85
Troy,Greenwood,SC,9
Troy,Madison,IL,7
Troy,Bell,TX,5
Troy,McCormick,SC,3
Troy,Albany,NY,23
Troy,Lincoln,MO,7
Troy,Obion,TN,1
Troy,Louisa,VA,7
Troy,Bradford,PA,7
Troy,Fluvanna,VA,2
Troy,Cheshire,NH,2
Truckee,Placer,CA,34
Truckee,Nevada,CA,120
Truman,Watonwan,MN,1
Truman,Martin,MN,1
Trumann,Poinsett,AR,1
Trumansburg,Tompkins,NY,1
Trumbull,Fairfield,CT,63
Truro,Warren,IA,2
Truro,Barnstable,MA,9
Trussville,Jefferson,AL,26
Truth or Consequences,Sierra,NM,4
Tryon,Polk,NC,4
Tualatin,Washington,OR,271
Tualatin,Clackamas,OR,60
Tuba City,Coconino,AZ,16
Tuckahoe,Westchester,NY,23
Tucker,DeKalb,GA,260
Tucker,Gwinnett,GA,3
Tuckerton,Burlington,NJ,12
Tuckerton,Ocean,NJ,22
Tucson,Pima,AZ,2861
Tucson,Pinal,AZ,2
Tucumcari,Quay,NM,13
Tujunga,Los Angeles,CA,30
Tukwila,King,WA,9
Tulalip,Snohomish,WA,5
Tulare,Tulare,CA,239
Tularosa,Otero,NM,4
Tulelake,Modoc,CA,5
Tullahoma,Moore,TN,1
Tullahoma,Coffee,TN,1
Tully,Onondaga,NY,7
Tulsa,Tulsa,OK,5837
Tulsa,Osage,OK,44
Tulsa,Creek,OK,9
Tulsa,Wagoner,OK,1
Tulsa,Rogers,OK,1
Tumbling Shoals,Cleburne,AR,1
Tumwater,Thurston,WA,7
Tunkhannock,Wyoming,PA,1
Tunnel Hill,Catoosa,GA,1
Tunnel Hill,Whitfield,GA,10
Tuolumne,Tuolumne,CA,6
Tupelo,Lee,MS,13
Tupman,Kern,CA,20
Turbeville,Clarendon,SC,16
Turbeville,Sumter,SC,1
Turbotville,Northumberland,PA,1
Turin,Lewis,NY,2
Turkey,Sampson,NC,4
Turlock,Merced,CA,45
Turlock,Stanislaus,CA,281
Turner,Marion,OR,11
Turner,Androscoggin,ME,2
Turrell,Crittenden,AR,6
Turtle Creek,Allegheny,PA,5
Turtle Lake,Polk,WI,2
Turtlepoint,McKean,PA,1
Tuscaloosa,Tuscaloosa,AL,1251
Tuscarora,Frederick,MD,2
Tuscumbia,Colbert,AL,36
Tuskegee,Macon,AL,74
Tuskegee Institute,Macon,AL,1
Tustin,Orange,CA,728
Tuxedo Park,Orange,NY,6
Twain,Plumas,CA,9
Twain Harte,Tuolumne,CA,16
Twain Harte-Tuolumne City,Tuolumne,CA,1
Twin Bridges,El Dorado,CA,13
Twin Bridges,Madison,MT,1
Twin City,Emanuel,GA,5
Twin Falls,Twin Falls,ID,5
Twin Mountain,Coos,NH,1
Twin Peaks,San Bernardino,CA,18
Twinsburg,Summit,OH,6
Twisp,Okanogan,WA,1
Two Harbors,Lake,MN,1
Two Rivers,Manitowoc,WI,1
Tybee Island,Chatham,GA,1
Tygh Valley,Wasco,OR,5
Tyler,Smith,TX,86
Tyler,Dallas,AL,1
Tyler,Lowndes,AL,3
Tylertown,Walthall,MS,2
Tyngsboro,Middlesex,MA,24
Tyrone,Huntingdon,PA,3
Tyrone,Blair,PA,16
Tyrone,Fayette,GA,3
Uhrichsville,Tuscarawas,OH,3
Ukiah,Mendocino,CA,148
Ulmer,Allendale,SC,2
Ulster Park,Ulster,NY,5
Umatilla,Marion,FL,5
Umatilla,Umatilla,OR,71
Umatilla,Lake,FL,3
Umpire,Howard,AR,1
Unadilla,Dooly,GA,8
Unadilla,Delaware,NY,3
Uncasville,New London,CT,23
Underhill,Chittenden,VT,2
Underwood,Skamania,WA,1
Underwood,Scott,IN,1
Underwood,Pottawattamie,IA,11
Underwood,Otter Tail,MN,2
Unicoi,Unicoi,TN,4
Union,Union,SC,128
Union,Union,NJ,158
Union,Franklin,MO,16
Union,McHenry,IL,2
Union,Cass,NE,2
Union,Union,OR,51
Union,Boone,KY,2
Union,Mason,WA,8
Union,Newton,MS,1
Union,Cass,MI,5
Union,Carroll,NH,1
Union Beach,Monmouth,NJ,2
Union Bridge,Frederick,MD,8
Union Bridge,Carroll,MD,5
Union City,Alameda,CA,300
Union City,Fulton,GA,108
Union City,Hudson,NJ,23
Union City,Darke,OH,1
Union City,Jay,IN,1
Union City,Calhoun,MI,1
Union Gap,Yakima,WA,1
Union Grove,Kenosha,WI,1
Union Grove,Marshall,AL,8
Union Grove,Iredell,NC,1
Union Park,Orange,FL,1
Union Pier,Berrien,MI,25
Union Point,Greene,GA,3
Union Point,Taliaferro,GA,1
Union Springs,Bullock,AL,4
Uniondale,Nassau,NY,86
Uniontown,Fayette,PA,11
Uniontown,Summit,OH,11
Unionville,Orange,VA,3
Unity,Baker,OR,11
Unityville,Lycoming,PA,7
Universal City,Los Angeles,CA,37
Universal City,Bexar,TX,2
University,Lafayette,MS,1
University Heights,Cuyahoga,OH,3
University Park,Will,IL,1
University Park,Centre,PA,2
University Place,Pierce,WA,3
Upatoi,Muscogee,GA,1
Upland,San Bernardino,CA,316
Upper,Cape May,NJ,1
Upper Chichester,Delaware,PA,6
Upper Darby,Delaware,PA,8
Upper Jay,Essex,NY,2
Upper Keys,Monroe,FL,1
Upper Lake,Lake,CA,49
Upper Macungie,Lehigh,PA,20
Upper Marlboro,Prince George's,MD,259
Upper Marlboro,Prince Georges,MD,1
Upper Merion,Montgomery,PA,18
Upper Saddle River,Bergen,NJ,1
Upperco,Baltimore County,MD,3
Upperco,Baltimore,MD,1
Upperville,Loudoun,VA,5
Upperville,Fauquier,VA,2
Upsala,Morrison,MN,1
Upton,Larue,KY,1
Urbana,Benton,IA,1
Urbana,Champaign,OH,2
Urbana,Champaign,IL,5
Urbandale,Polk,IA,128
Urbandale,Dallas,IA,5
Urbanna,Middlesex,VA,1
Usaf Academy,El Paso,CO,90
Usk,Pend Oreille,WA,2
Utica,Oneida,NY,177
Utica,Licking,OH,7
Utica,LaSalle,IL,4
Utica,Macomb,MI,21
Utica,Winona,MN,25
Utica,Herkimer,NY,1
Uvalde,Uvalde,TX,1
Uxbridge,Worcester,MA,5
Vacaville,Solano,CA,526
Vado,Doña Ana,NM,1
Vado,Do�a Ana,NM,2
Vaiden,Carroll,MS,1
Vail,Eagle,CO,60
Vail,Pima,AZ,1
Valatie,Columbia,NY,18
Valatie,Rensselaer,NY,1
Valdese,Burke,NC,12
Valdosta,Lowndes,GA,44
Valdosta,Brooks,GA,1
Vale,Malheur,OR,103
Vale,Catawba,NC,1
Vale,Lincoln,NC,1
Valencia,Los Angeles,CA,336
Valencia,Butler,PA,1
Valencia,Allegheny,PA,1
Valentines,Brunswick,VA,3
Valhalla,Westchester,NY,32
Vallecito,Calaveras,CA,12
Vallecitos,Rio Arriba,NM,2
Vallejo,Solano,CA,790
Vallejo,Napa,CA,3
Valley,Chambers,AL,8
Valley,Douglas,NE,14
Valley,Stevens,WA,3
Valley Center,San Diego,CA,21
Valley Falls,Rensselaer,NY,2
Valley Ford,Sonoma,CA,1
Valley Grande,Dallas,AL,1
Valley Head,DeKalb,AL,8
Valley Park,St. Louis County,MO,55
Valley Springs,Calaveras,CA,74
Valley Stream,Nassau,NY,128
Valley View,Cooke,TX,1
Valley Village,Los Angeles,CA,246
Valleyford,Spokane,WA,4
Valparaiso,Okaloosa,FL,1
Valparaiso,Porter,IN,2
Valrico,Hillsborough,FL,58
Valyermo,Los Angeles,CA,121
Van Alstyne,Grayson,TX,1
Van Buren,Crawford,AR,16
Van Buren,Hancock,OH,1
Van Dyne,Fond du Lac,WI,2
Van Horn,Culberson,TX,3
Van Horne,Benton,IA,4
Van Meter,Dallas,IA,1
Van Nuys,Los Angeles,CA,515
Van Wert,Decatur,IA,2
Van Wert,Van Wert,OH,3
Vance,Orangeburg,SC,36
Vance,Tuscaloosa,AL,61
Vanceboro,Craven,NC,6
Vancleave,Jackson,MS,14
Vancouver,Clark,WA,391
Vandalia,Montgomery,OH,47
Vanderbilt,Otsego,MI,1
Vandergrift,Westmoreland,PA,3
Vandergrift,Armstrong,PA,2
Vansant,Buchanan,VA,6
Vardaman,Calhoun,MS,2
Varnville,Hampton,SC,19
Varnville,Jasper,SC,1
Vashon Island,King,WA,1
Vass,Moore,NC,5
Vaughan,Yazoo,MS,2
Vaughn,Guadalupe,NM,4
Vauxhall,Union,NJ,9
Veedersburg,Fountain,IN,7
Velarde,Rio Arriba,NM,1
Veneta,Lane,OR,49
Venice,Los Angeles,CA,7
Venice,Sarasota,FL,88
Venice,Madison,IL,2
Ventura,Ventura,CA,532
Venus,Highlands,FL,2
Venus,Johnson,TX,2
Veradale,Spokane,WA,2
Verbank,Dutchess,NY,3
Verbena,Chilton,AL,77
Verdi,Washoe,NV,38
Vermontville,Franklin,NY,3
Vernal,Uintah,UT,87
Vernalis,San Joaquin,CA,7
Vernalis,Stanislaus,CA,27
Verndale,Wadena,MN,7
Verndale,Todd,MN,1
Vernon,Los Angeles,CA,49
Vernon,Oneida,NY,13
Vernon,Washington,FL,7
Vernon,Tooele,UT,13
Vernon,Wilbarger,TX,1
Vernon,Lamar,AL,2
Vernon Center,Oneida,NY,6
Vernon Center,Blue Earth,MN,3
Vernon Hills,Lake,IL,124
Vernon Rockville,Tolland,CT,38
Vernonia,Columbia,OR,35
Vero Beach,Indian River,FL,81
Verona,Oneida,NY,48
Verona,Augusta,VA,34
Verona,Allegheny,PA,10
Verona,Gallatin,KY,1
Verona,Boone,KY,4
Verona,Dane,WI,5
Verona,Essex,NJ,2
Versailles,Darke,OH,2
Versailles,Woodford,KY,1
Versailles,Ripley,IN,1
Vesta,Redwood,MN,5
Vestal,Broome,NY,15
Vestavia,Jefferson,AL,6
Vevay,Switzerland,IN,2
Veyo,Washington,UT,14
Vian,Sequoyah,OK,3
Vicksburg,Warren,MS,41
Victor,Monroe,NY,12
Victor,Ontario,NY,70
Victor,Poweshiek,IA,3
Victor,Iowa,IA,7
Victor,Fayette,WV,1
Victor,Ravalli,MT,1
Victoria,Lunenburg,VA,2
Victoria,Carver,MN,8
Victoria,Victoria,TX,5
Victorville,San Bernardino,CA,260
Victorville-Hesperia,San Bernardino,CA,1
Vida,Lane,OR,79
Vidal,San Bernardino,CA,8
Vidalia,Toombs,GA,5
Vidalia,Montgomery,GA,1
Vidor,Orange,TX,6
Vienna,Fairfax County,VA,123
Vienna,Dooly,GA,9
Vienna,Trumbull,OH,3
Vienna,Johnson,IL,1
Vienna,Osage,MO,1
Vienna,Maries,MO,1
Vienna,Fairfax,VA,1
View Park,Los Angeles,CA,27
Vilas,Watauga,NC,2
Villa Grove,Saguache,CO,2
Villa Hills,Kenton,KY,7
Villa Park,DuPage,IL,129
Villa Rica,Carroll,GA,26
Villa Rica,Douglas,GA,24
Villa Ridge,Franklin,MO,17
Villanova,Delaware,PA,13
Villanova,Montgomery,PA,15
Villas,Cape May,NJ,2
Vilonia,Faulkner,AR,1
Vina,Franklin,AL,1
Vina,Marion,AL,1
Vincennes,Knox,IN,3
Vincent,Shelby,AL,4
Vincentown,Burlington,NJ,15
Vineland,Cumberland,NJ,33
Vineland,Gloucester,NJ,1
Vinemont,Cullman,AL,17
Vineyard,Utah,UT,4
Vineyard Haven,Dukes,MA,2
Vining,Otter Tail,MN,3
Vinton,Bedford County,VA,10
Vinton,Calcasieu,LA,6
Vinton,Roanoke County,VA,1
Vintondale,Cambria,PA,1
Viola,Latah,ID,2
Virgilina,Halifax,VA,3
Virgilina,Mecklenburg,VA,1
Virgin,Washington,UT,3
Virginia,St. Louis,MN,17
Virginia,Cass,IL,2
Virginia Beach,Virginia Beach,VA,730
Virginia City,Storey,NV,7
Viroqua,Vernon,WI,1
Visalia,Tulare,CA,359
Vista,San Diego,CA,399
Vivian,Caddo,LA,7
Vivian,Lyman,SD,1
Volant,Lawrence,PA,2
Volente,Travis,TX,5
Volo,Lake,IL,6
Von Ormy,Bexar,TX,33
Vonore,Monroe,TN,1
Voorhees,Camden,NJ,27
Voorheesville,Albany,NY,4
Waban,Middlesex,MA,3
Wabash,Wabash,IN,1
Wabasha,Wabasha,MN,10
Wabasso,Redwood,MN,2
Waccabuc,Westchester,NY,7
Waccamaw Neck,Georgetown,SC,1
Waco,McLennan,TX,34
Waco,Haralson,GA,21
Waco,York,NE,1
Waconia,Carver,MN,11
Waddell,Maricopa,AZ,8
Waddy,Shelby,KY,1
Wade,Cumberland,NC,12
Wadena,Wadena,MN,13
Wadena,Otter Tail,MN,7
Wadesboro,Anson,NC,1
Wading River,Suffolk,NY,13
Wadley,Jefferson,GA,1
Wadmalaw Island,Charleston,SC,2
Wadsworth,Lake,IL,183
Wadsworth,Medina,OH,6
Wadsworth,Washoe,NV,2
